Date,Open,High,Low,Close,Adj Close,Volume
2012-12-01,13027.730469,13365.860352,12883.889648,13104.139648,13104.139648,2666750000
2013-01-01,13104.299805,13969.990234,13104.299805,13860.580078,13860.580078,2786680000
2013-02-01,13860.580078,14149.150391,13784.009766,14054.490234,14054.490234,2487580000
2013-03-01,14054.490234,14585.099609,13937.599609,14578.540039,14578.540039,2546320000
2013-04-01,14578.540039,14887.509766,14434.429688,14839.799805,14839.799805,2920230000
2013-05-01,14839.799805,15542.400391,14687.049805,15115.570313,15115.570313,2771510000
2013-06-01,15123.549805,15340.089844,14551.269531,14909.599609,14909.599609,2929040000
2013-07-01,14911.599609,15634.320313,14858.929688,15499.540039,15499.540039,2623130000
2013-08-01,15503.849609,15658.429688,14760.410156,14810.309570,14810.309570,2327660000
2013-09-01,14801.549805,15709.580078,14777.480469,15129.669922,15129.669922,2371540000
2013-10-01,15132.490234,15721.000000,14719.429688,15545.750000,15545.750000,2206620000
2013-11-01,15558.009766,16174.509766,15522.179688,16086.410156,16086.410156,1820260000
2013-12-01,16087.120117,16588.250000,15703.790039,16576.660156,16576.660156,2057160000
2014-01-01,16572.169922,16573.070313,15617.549805,15698.849609,15698.849609,2177040000
2014-02-01,15697.690430,16398.949219,15340.690430,16321.709961,16321.709961,2067820000
2014-03-01,16321.709961,16505.699219,16046.990234,16457.660156,16457.660156,2095940000
2014-04-01,16458.050781,16631.630859,16015.320313,16580.839844,16580.839844,1986960000
2014-05-01,16580.259766,16735.509766,16341.299805,16717.169922,16717.169922,1643160000
2014-06-01,16716.849609,16978.019531,16673.650391,16826.599609,16826.599609,1755480000
2014-07-01,16828.529297,17151.560547,16563.300781,16563.300781,16563.300781,1690880000
2014-08-01,16561.699219,17153.800781,16333.780273,17098.449219,17098.449219,1482600000
2014-09-01,17097.419922,17350.640625,16934.429688,17042.900391,17042.900391,1870550000
2014-10-01,17040.460938,17395.539063,15855.120117,17390.519531,17390.519531,2903240000
2014-11-01,17390.900391,17894.830078,17278.359375,17828.240234,17828.240234,1516490000
2014-12-01,17827.269531,18103.449219,17067.589844,17823.070313,17823.070313,2216900000
2015-01-01,17823.070313,17951.779297,17136.300781,17164.949219,17164.949219,2173260000
2015-02-01,17169.990234,18244.380859,17037.759766,18132.699219,18132.699219,1751250000
2015-03-01,18134.050781,18288.630859,17579.269531,17776.119141,17776.119141,2470480000
2015-04-01,17778.519531,18175.560547,17585.009766,17840.519531,17840.519531,2174880000
2015-05-01,17859.269531,18351.359375,17733.119141,18010.679688,18010.679688,1832450000
2015-06-01,18017.820313,18188.810547,17576.500000,17619.509766,17619.509766,2219240000
2015-07-01,17638.119141,18137.119141,17399.169922,17689.859375,17689.859375,2034220000
2015-08-01,17696.740234,17704.759766,15370.330078,16528.029297,16528.029297,2726340000
2015-09-01,16528.029297,16933.429688,15942.370117,16284.700195,16284.700195,2724080000
2015-10-01,16278.620117,17799.960938,16013.660156,17663.539063,17663.539063,2605470000
2015-11-01,17672.619141,17977.849609,17210.429688,17719.919922,17719.919922,2334610000
2015-12-01,17719.720703,17901.580078,17116.730469,17425.029297,17425.029297,2521440000
2016-01-01,17405.480469,17405.480469,15450.559570,16466.300781,16466.300781,2844080000
2016-02-01,16453.630859,16795.980469,15503.009766,16516.500000,16516.500000,2491810000
2016-03-01,16545.669922,17790.109375,16545.669922,17685.089844,17685.089844,2407750000
2016-04-01,17661.740234,18167.630859,17484.230469,17773.640625,17773.640625,2096650000
2016-05-01,17783.779297,17934.609375,17331.070313,17787.199219,17787.199219,1879010000
2016-06-01,17754.550781,18016.000000,17063.080078,17929.990234,17929.990234,2350020000
2016-07-01,17924.240234,18622.009766,17713.449219,18432.240234,18432.240234,1816520000
2016-08-01,18434.500000,18722.609375,18247.789063,18400.880859,18400.880859,1695750000
2016-09-01,18396.570313,18551.539063,17992.210938,18308.150391,18308.150391,2101120000
2016-10-01,18279.599609,18399.960938,17959.949219,18142.419922,18142.419922,1793690000
2016-11-01,18158.240234,19225.289063,17883.560547,19123.580078,19123.580078,2107770000
2016-12-01,19149.199219,19987.630859,19138.789063,19762.599609,19762.599609,5952470000
2017-01-01,19872.859375,20125.580078,19677.939453,19864.089844,19864.089844,6482450000
2017-02-01,19923.810547,20851.330078,19831.089844,20812.240234,20812.240234,6185580000
2017-03-01,20957.289063,21169.109375,20412.800781,20663.220703,20663.220703,6941970000
2017-04-01,20665.169922,21070.900391,20379.550781,20940.509766,20940.509766,5392630000
2017-05-01,20962.730469,21112.320313,20553.449219,21008.650391,21008.650391,6613570000
2017-06-01,21030.550781,21535.029297,20994.220703,21349.630859,21349.630859,7214590000
2017-07-01,21392.300781,21929.800781,21279.300781,21891.119141,21891.119141,5569720000
2017-08-01,21961.419922,22179.109375,21600.339844,21948.099609,21948.099609,6150060000
2017-09-01,21981.769531,22419.509766,21709.630859,22405.089844,22405.089844,6342130000
2017-10-01,22423.470703,23485.250000,22416.000000,23377.240234,23377.240234,7302910000
2017-11-01,23442.900391,24327.820313,23242.750000,24272.349609,24272.349609,7335640000
2017-12-01,24305.400391,24876.070313,23921.900391,24719.220703,24719.220703,6589890000
2018-01-01,24809.349609,26616.710938,24741.699219,26149.390625,26149.390625,9116920000
2018-02-01,26083.039063,26306.699219,23360.289063,25219.380859,25219.380859,6494730000
2018-02-16,25165.939453,25432.419922,25149.259766,25219.380859,25219.380859,406729453
